gradle/bancolombia__bin-stash__2__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
gradle/bancolombia__bin-stash__3__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
gradle/bancolombia__bin-stash__4__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
gradle/bancolombia__bin-stash__5__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
gradle/bancolombia__bin-stash__6__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
gradle/bancolombia__secrets-manager__0__build.gradle,bancolombia/secrets-manager,/build.gradle.kts,gradle
gradle/Bandwidth__messaging-java-sdk__0__build.gradle,Bandwidth/messaging-java-sdk,/build.gradle.kts,gradle
gradle/baomidou__mybatis-plus__0__build.gradle,baomidou/mybatis-plus,/build.gradle.kts,gradle
gradle/baomidou__mybatis-plus__1__build.gradle,baomidou/mybatis-plus,/build.gradle.kts,gradle
gradle/baomidou__mybatis-plus__2__build.gradle,baomidou/mybatis-plus,/build.gradle.kts,gradle
gradle/baoquan-hq__java-sdk__0__build.gradle,baoquan-hq/java-sdk,/build.gradle.kts,gradle
gradle/barnhill__barcode-java__0__build.gradle,barnhill/barcode-java,/build.gradle.kts,gradle
gradle/barnhill__savestateobserver__0__build.gradle,barnhill/savestateobserver,/build.gradle.kts,gradle
gradle/barnhill__savestateobserver__1__build.gradle,barnhill/savestateobserver,/build.gradle.kts,gradle
gradle/barnhill__savestateobserver__2__build.gradle,barnhill/savestateobserver,/build.gradle.kts,gradle
gradle/basking2__sdsai__0__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
gradle/basking2__sdsai__1__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
gradle/basking2__sdsai__2__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
gradle/basking2__sdsai__3__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
gradle/basking2__sdsai__4__build.gradle,basking2/sdsai,/build.gradle.kts,gradle
gradle/basking2__sdsai-dsds__0__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
gradle/basking2__sdsai-dsds__1__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
gradle/basking2__sdsai-dsds__2__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
